,hour,dispatch,dual,offer,lmp,capacity
313_RTPV_9-13,13,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_10-13,13,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_11-13,13,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_12-13,13,0.000000,15.731579,0.000000,15.731579,0.000000
320_RTPV_1-13,13,0.000000,13.736400,0.000000,13.736400,0.000000
320_RTPV_2-13,13,0.000000,13.736400,0.000000,13.736400,0.000000
320_RTPV_3-13,13,0.000000,13.736400,0.000000,13.736400,0.000000
313_RTPV_13-13,13,0.000000,15.731579,0.000000,15.731579,0.000000
320_RTPV_4-13,13,0.000000,13.736400,0.000000,13.736400,0.000000
320_RTPV_5-13,13,0.000000,13.736400,0.000000,13.736400,0.000000
320_RTPV_6-13,13,0.000000,13.736400,0.000000,13.736400,0.000000
309_WIND_1-13,13,86.766667,20.201023,0.000000,20.201023,86.766667
317_WIND_1-13,13,783.916667,11.619662,0.000000,11.619662,783.916667
303_WIND_1-13,13,389.178837,0.000000,0.000000,0.000000,793.516667
320_PV_1-14,14,0.000000,13.736400,0.000000,13.736400,0.000000
314_PV_1-14,14,0.000000,14.321123,0.000000,14.321123,0.000000
314_PV_2-14,14,0.000000,14.321123,0.000000,14.321123,0.000000
313_PV_1-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
314_PV_3-14,14,0.000000,14.321123,0.000000,14.321123,0.000000
314_PV_4-14,14,0.000000,14.321123,0.000000,14.321123,0.000000
313_PV_2-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
310_PV_1-14,14,0.000000,15.565400,0.000000,15.565400,0.000000
324_PV_1-14,14,0.000000,6.775623,0.000000,6.775623,0.000000
312_PV_1-14,14,0.000000,16.350780,0.000000,16.350780,0.000000
310_PV_2-14,14,0.000000,15.565400,0.000000,15.565400,0.000000
324_PV_2-14,14,0.000000,6.775623,0.000000,6.775623,0.000000
324_PV_3-14,14,0.000000,6.775623,0.000000,6.775623,0.000000
319_PV_1-14,14,0.000000,12.931691,0.000000,12.931691,0.000000
308_RTPV_1-14,14,0.000000,17.883211,0.000000,17.883211,0.000000
313_RTPV_1-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_2-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_3-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_4-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_5-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_6-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_7-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_8-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_9-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_10-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_11-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
313_RTPV_12-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
320_RTPV_1-14,14,0.000000,13.736400,0.000000,13.736400,0.000000
320_RTPV_2-14,14,0.000000,13.736400,0.000000,13.736400,0.000000
320_RTPV_3-14,14,0.000000,13.736400,0.000000,13.736400,0.000000
313_RTPV_13-14,14,0.000000,15.731579,0.000000,15.731579,0.000000
320_RTPV_4-14,14,0.000000,13.736400,0.000000,13.736400,0.000000
320_RTPV_5-14,14,0.000000,13.736400,0.000000,13.736400,0.000000
320_RTPV_6-14,14,0.000000,13.736400,0.000000,13.736400,0.000000
309_WIND_1-14,14,140.325000,20.201023,0.000000,20.201023,140.325000
317_WIND_1-14,14,786.241667,11.619662,0.000000,11.619662,786.241667
303_WIND_1-14,14,441.736571,0.000000,0.000000,0.000000,819.625000
320_PV_1-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_1-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_2-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_1-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_3-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_4-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_2-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_1-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_1-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_2-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_2-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_3-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
319_PV_1-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
308_RTPV_1-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_1-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_2-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_3-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_4-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_5-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_6-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_7-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_8-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_9-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_10-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_11-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_12-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_1-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_2-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_3-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_13-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_4-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_5-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_6-15,15,0.000000,0.000000,0.000000,0.000000,0.000000
309_WIND_1-15,15,146.291667,0.000000,0.000000,0.000000,146.291667
317_WIND_1-15,15,783.191667,0.000000,0.000000,0.000000,783.191667
303_WIND_1-15,15,485.464085,0.000000,0.000000,0.000000,670.183333
320_PV_1-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_1-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_2-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_1-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_3-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_4-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_2-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_1-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_1-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_2-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_2-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_3-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
319_PV_1-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
308_RTPV_1-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_1-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_2-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_3-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_4-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_5-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_6-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_7-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_8-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_9-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_10-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_11-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_12-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_1-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_2-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_3-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_13-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_4-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_5-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_6-16,16,0.000000,0.000000,0.000000,0.000000,0.000000
309_WIND_1-16,16,146.208333,0.000000,0.000000,0.000000,146.208333
317_WIND_1-16,16,785.858333,0.000000,0.000000,0.000000,785.858333
303_WIND_1-16,16,394.784077,0.000000,0.000000,0.000000,454.541667
320_PV_1-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_1-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_2-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_1-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_3-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_4-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_2-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_1-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_1-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_2-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_2-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_3-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
319_PV_1-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
308_RTPV_1-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_1-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_2-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_3-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_4-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_5-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_6-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_7-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_8-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_9-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_10-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_11-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_12-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_1-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_2-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_3-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_13-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_4-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_5-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_6-17,17,0.000000,0.000000,0.000000,0.000000,0.000000
309_WIND_1-17,17,145.066667,0.000000,0.000000,0.000000,145.066667
317_WIND_1-17,17,785.533333,0.000000,0.000000,0.000000,785.533333
303_WIND_1-17,17,439.749029,0.000000,0.000000,0.000000,496.558333
320_PV_1-18,18,-0.000000,0.000000,0.000000,0.000000,7.641667
314_PV_1-18,18,8.925000,0.000000,0.000000,0.000000,8.925000
314_PV_2-18,18,8.225000,0.000000,0.000000,0.000000,8.225000
313_PV_1-18,18,0.000000,0.000000,0.000000,0.000000,10.991667
314_PV_3-18,18,7.366667,0.000000,0.000000,0.000000,7.366667
314_PV_4-18,18,0.000000,0.000000,0.000000,0.000000,3.908333
313_PV_2-18,18,0.000000,0.000000,0.000000,0.000000,7.591667
310_PV_1-18,18,4.933333,0.000000,0.000000,0.000000,4.933333
324_PV_1-18,18,0.000000,0.000000,0.000000,0.000000,4.216667
312_PV_1-18,18,-0.000000,0.000000,0.000000,0.000000,11.508333
310_PV_2-18,18,0.000000,0.000000,0.000000,0.000000,8.741667
324_PV_2-18,18,0.000000,0.000000,0.000000,0.000000,6.683333
324_PV_3-18,18,0.000000,0.000000,0.000000,0.000000,7.725000
319_PV_1-18,18,45.033333,0.000000,0.000000,0.000000,45.033333
308_RTPV_1-18,18,1.666667,0.000000,0.000000,0.000000,1.666667
313_RTPV_1-18,18,0.000000,0.000000,0.000000,0.000000,3.050000
313_RTPV_2-18,18,0.000000,0.000000,0.000000,0.000000,0.625000
313_RTPV_3-18,18,0.000000,0.000000,0.000000,0.000000,2.333333
313_RTPV_4-18,18,0.000000,0.000000,0.000000,0.000000,1.616667
313_RTPV_5-18,18,0.000000,0.000000,0.000000,0.000000,1.766667
313_RTPV_6-18,18,0.000000,0.000000,0.000000,0.000000,0.833333
313_RTPV_7-18,18,0.000000,0.000000,0.000000,0.000000,3.425000
313_RTPV_8-18,18,0.000000,0.000000,0.000000,0.000000,4.066667
313_RTPV_9-18,18,0.000000,0.000000,0.000000,0.000000,3.933333
313_RTPV_10-18,18,0.000000,0.000000,0.000000,0.000000,1.625000
313_RTPV_11-18,18,0.000000,0.000000,0.000000,0.000000,3.958333
313_RTPV_12-18,18,0.000000,0.000000,0.000000,0.000000,1.316667
320_RTPV_1-18,18,0.000000,0.000000,0.000000,0.000000,1.700000
320_RTPV_2-18,18,0.000000,0.000000,0.000000,0.000000,1.216667
320_RTPV_3-18,18,0.000000,0.000000,0.000000,0.000000,1.050000
313_RTPV_13-18,18,0.000000,0.000000,0.000000,0.000000,1.375000
320_RTPV_4-18,18,0.000000,0.000000,0.000000,0.000000,1.975000
320_RTPV_5-18,18,0.000000,0.000000,0.000000,0.000000,1.291667
320_RTPV_6-18,18,0.000000,0.000000,0.000000,0.000000,0.383333
309_WIND_1-18,18,145.316667,0.000000,0.000000,0.000000,145.316667
317_WIND_1-18,18,720.890452,0.000000,0.000000,0.000000,786.300000
303_WIND_1-18,18,455.594480,0.000000,0.000000,0.000000,655.725000
320_PV_1-19,19,0.000000,0.000000,0.000000,0.000000,23.608333
314_PV_1-19,19,30.508333,0.000000,0.000000,0.000000,30.508333
314_PV_2-19,19,23.683333,0.000000,0.000000,0.000000,23.683333
313_PV_1-19,19,47.425000,0.000000,0.000000,0.000000,47.425000
314_PV_3-19,19,0.000000,0.000000,0.000000,0.000000,42.100000
314_PV_4-19,19,17.283333,0.000000,0.000000,0.000000,17.283333
313_PV_2-19,19,43.925000,0.000000,0.000000,0.000000,43.925000
310_PV_1-19,19,27.675000,0.000000,0.000000,0.000000,27.675000
324_PV_1-19,19,0.000000,0.000000,0.000000,0.000000,16.041667
312_PV_1-19,19,42.533333,0.000000,0.000000,0.000000,42.533333
310_PV_2-19,19,27.100000,0.000000,0.000000,0.000000,27.100000
324_PV_2-19,19,0.000000,0.000000,0.000000,0.000000,22.466667
324_PV_3-19,19,0.000000,0.000000,0.000000,0.000000,16.241667
319_PV_1-19,19,90.958333,0.000000,0.000000,0.000000,90.958333
308_RTPV_1-19,19,24.050000,0.000000,0.000000,0.000000,24.050000
313_RTPV_1-19,19,0.000000,0.000000,0.000000,0.000000,26.675000
313_RTPV_2-19,19,18.183333,0.000000,0.000000,0.000000,18.183333
313_RTPV_3-19,19,0.000000,0.000000,0.000000,0.000000,17.641667
313_RTPV_4-19,19,20.191667,0.000000,0.000000,0.000000,20.191667
313_RTPV_5-19,19,19.466667,0.000000,0.000000,0.000000,19.466667
313_RTPV_6-19,19,0.000000,0.000000,0.000000,0.000000,19.141667
313_RTPV_7-19,19,0.000000,0.000000,0.000000,0.000000,20.408333
313_RTPV_8-19,19,20.125000,0.000000,0.000000,0.000000,20.125000
313_RTPV_9-19,19,19.666667,0.000000,0.000000,0.000000,19.666667
313_RTPV_10-19,19,17.225000,0.000000,0.000000,0.000000,17.225000
313_RTPV_11-19,19,20.225000,0.000000,0.000000,0.000000,20.225000
313_RTPV_12-19,19,6.008333,0.000000,0.000000,0.000000,6.008333
320_RTPV_1-19,19,0.000000,0.000000,0.000000,0.000000,7.016667
320_RTPV_2-19,19,0.000000,0.000000,0.000000,0.000000,7.066667
320_RTPV_3-19,19,0.000000,0.000000,0.000000,0.000000,6.825000
313_RTPV_13-19,19,0.000000,0.000000,0.000000,0.000000,7.816667
320_RTPV_4-19,19,0.000000,0.000000,0.000000,0.000000,9.475000
320_RTPV_5-19,19,0.000000,0.000000,0.000000,0.000000,8.025000
320_RTPV_6-19,19,0.000000,0.000000,0.000000,0.000000,3.016667
309_WIND_1-19,19,144.508333,0.000000,0.000000,0.000000,144.508333
317_WIND_1-19,19,139.629135,0.000000,0.000000,0.000000,785.025000
303_WIND_1-19,19,599.384022,0.000000,0.000000,0.000000,759.641667
320_PV_1-20,20,34.550000,0.000000,0.000000,0.000000,34.550000
314_PV_1-20,20,33.866667,0.000000,0.000000,0.000000,33.866667
314_PV_2-20,20,26.908333,0.000000,0.000000,0.000000,26.908333
313_PV_1-20,20,0.000000,0.000000,0.000000,0.000000,62.600000
314_PV_3-20,20,54.841667,0.000000,0.000000,0.000000,54.841667
314_PV_4-20,20,0.000000,0.000000,0.000000,0.000000,21.108333
313_PV_2-20,20,59.383333,0.000000,0.000000,0.000000,59.383333
310_PV_1-20,20,34.183333,0.000000,0.000000,0.000000,34.183333
324_PV_1-20,20,-0.000000,0.000000,0.000000,0.000000,20.533333
312_PV_1-20,20,58.608333,0.000000,0.000000,0.000000,58.608333
310_PV_2-20,20,29.583333,0.000000,0.000000,0.000000,29.583333
324_PV_2-20,20,0.000000,0.000000,0.000000,0.000000,26.508333
324_PV_3-20,20,0.000000,0.000000,0.000000,0.000000,26.208333
319_PV_1-20,20,57.443901,0.000000,0.000000,0.000000,125.416667
308_RTPV_1-20,20,46.216667,0.000000,0.000000,0.000000,46.216667
313_RTPV_1-20,20,50.541667,0.000000,0.000000,0.000000,50.541667
313_RTPV_2-20,20,0.000000,0.000000,0.000000,0.000000,30.733333
313_RTPV_3-20,20,0.000000,0.000000,0.000000,0.000000,28.033333
313_RTPV_4-20,20,33.900000,0.000000,0.000000,0.000000,33.900000
313_RTPV_5-20,20,33.958333,0.000000,0.000000,0.000000,33.958333
313_RTPV_6-20,20,32.750000,0.000000,0.000000,0.000000,32.750000
313_RTPV_7-20,20,31.375000,0.000000,0.000000,0.000000,31.375000
313_RTPV_8-20,20,31.200000,0.000000,0.000000,0.000000,31.200000
313_RTPV_9-20,20,32.150000,0.000000,0.000000,0.000000,32.150000
313_RTPV_10-20,20,32.575000,0.000000,0.000000,0.000000,32.575000
313_RTPV_11-20,20,0.000000,0.000000,0.000000,0.000000,27.775000
313_RTPV_12-20,20,0.000000,0.000000,0.000000,0.000000,12.208333
320_RTPV_1-20,20,0.000000,0.000000,0.000000,0.000000,10.808333
320_RTPV_2-20,20,0.000000,0.000000,0.000000,0.000000,12.241667
320_RTPV_3-20,20,0.000000,0.000000,0.000000,0.000000,13.525000
313_RTPV_13-20,20,0.000000,0.000000,0.000000,0.000000,12.583333
320_RTPV_4-20,20,0.000000,0.000000,0.000000,0.000000,14.666667
320_RTPV_5-20,20,0.000000,0.000000,0.000000,0.000000,13.500000
320_RTPV_6-20,20,0.000000,0.000000,0.000000,0.000000,4.941667
309_WIND_1-20,20,139.075000,0.000000,0.000000,0.000000,139.075000
317_WIND_1-20,20,0.000000,0.000000,0.000000,0.000000,785.733333
303_WIND_1-20,20,650.780607,0.000000,0.000000,0.000000,796.783333
320_PV_1-21,21,-0.000000,0.000000,0.000000,0.000000,34.600000
314_PV_1-21,21,0.000000,0.000000,0.000000,0.000000,32.991667
314_PV_2-21,21,0.000000,0.000000,0.000000,0.000000,27.425000
313_PV_1-21,21,0.000000,0.000000,0.000000,0.000000,67.766667
314_PV_3-21,21,0.000000,0.000000,0.000000,0.000000,59.608333
314_PV_4-21,21,0.000000,0.000000,0.000000,0.000000,26.575000
313_PV_2-21,21,0.000000,0.000000,0.000000,0.000000,66.908333
310_PV_1-21,21,35.583333,0.000000,0.000000,0.000000,35.583333
324_PV_1-21,21,0.000000,0.000000,0.000000,0.000000,30.041667
312_PV_1-21,21,6.423080,0.000000,0.000000,0.000000,67.291667
310_PV_2-21,21,0.000000,0.000000,0.000000,0.000000,31.941667
324_PV_2-21,21,0.000000,0.000000,0.000000,0.000000,29.025000
324_PV_3-21,21,0.000000,0.000000,0.000000,0.000000,28.958333
319_PV_1-21,21,0.000000,0.000000,0.000000,0.000000,129.483333
308_RTPV_1-21,21,66.266667,0.000000,0.000000,0.000000,66.266667
313_RTPV_1-21,21,0.000000,0.000000,0.000000,0.000000,64.533333
313_RTPV_2-21,21,0.000000,0.000000,0.000000,0.000000,38.675000
313_RTPV_3-21,21,0.000000,0.000000,0.000000,0.000000,38.650000
313_RTPV_4-21,21,0.000000,0.000000,0.000000,0.000000,40.841667
313_RTPV_5-21,21,0.000000,0.000000,0.000000,0.000000,40.866667
313_RTPV_6-21,21,0.000000,0.000000,0.000000,0.000000,39.083333
313_RTPV_7-21,21,0.000000,0.000000,0.000000,0.000000,38.033333
313_RTPV_8-21,21,0.000000,0.000000,0.000000,0.000000,37.775000
313_RTPV_9-21,21,0.000000,0.000000,0.000000,0.000000,39.508333
313_RTPV_10-21,21,0.000000,0.000000,0.000000,0.000000,42.550000
313_RTPV_11-21,21,0.000000,0.000000,0.000000,0.000000,40.550000
313_RTPV_12-21,21,0.000000,0.000000,0.000000,0.000000,18.141667
320_RTPV_1-21,21,0.000000,0.000000,0.000000,0.000000,18.025000
320_RTPV_2-21,21,0.000000,0.000000,0.000000,0.000000,18.625000
320_RTPV_3-21,21,0.000000,0.000000,0.000000,0.000000,18.166667
313_RTPV_13-21,21,0.000000,0.000000,0.000000,0.000000,16.616667
320_RTPV_4-21,21,0.000000,0.000000,0.000000,0.000000,17.591667
320_RTPV_5-21,21,0.000000,0.000000,0.000000,0.000000,17.925000
320_RTPV_6-21,21,0.000000,0.000000,0.000000,0.000000,5.825000
309_WIND_1-21,21,133.125000,0.000000,0.000000,0.000000,133.125000
317_WIND_1-21,21,782.825000,0.000000,0.000000,0.000000,782.825000
303_WIND_1-21,21,472.819321,0.000000,0.000000,0.000000,700.850000
320_PV_1-22,22,-0.000000,0.000000,0.000000,0.000000,35.233333
314_PV_1-22,22,0.000000,0.000000,0.000000,0.000000,33.383333
314_PV_2-22,22,0.000000,0.000000,0.000000,0.000000,31.875000
313_PV_1-22,22,0.000000,0.000000,0.000000,0.000000,70.508333
314_PV_3-22,22,0.000000,0.000000,0.000000,0.000000,68.091667
314_PV_4-22,22,0.000000,0.000000,0.000000,0.000000,32.825000
313_PV_2-22,22,0.000000,0.000000,0.000000,0.000000,67.250000
310_PV_1-22,22,34.800000,0.000000,0.000000,0.000000,34.800000
324_PV_1-22,22,0.000000,0.000000,0.000000,0.000000,35.575000
312_PV_1-22,22,0.000000,0.000000,0.000000,0.000000,70.066667
310_PV_2-22,22,0.000000,0.000000,0.000000,0.000000,35.083333
324_PV_2-22,22,0.000000,0.000000,0.000000,0.000000,34.700000
324_PV_3-22,22,0.000000,0.000000,0.000000,0.000000,36.458333
319_PV_1-22,22,0.000000,0.000000,0.000000,0.000000,128.483333
308_RTPV_1-22,22,76.925000,0.000000,0.000000,0.000000,76.925000
313_RTPV_1-22,22,0.000000,0.000000,0.000000,0.000000,73.491667
313_RTPV_2-22,22,0.000000,0.000000,0.000000,0.000000,44.091667
313_RTPV_3-22,22,0.000000,0.000000,0.000000,0.000000,44.716667
313_RTPV_4-22,22,0.000000,0.000000,0.000000,0.000000,43.608333
313_RTPV_5-22,22,0.000000,0.000000,0.000000,0.000000,45.550000
313_RTPV_6-22,22,0.000000,0.000000,0.000000,0.000000,45.391667
313_RTPV_7-22,22,0.000000,0.000000,0.000000,0.000000,43.141667
313_RTPV_8-22,22,0.000000,0.000000,0.000000,0.000000,42.866667
313_RTPV_9-22,22,0.000000,0.000000,0.000000,0.000000,42.866667
313_RTPV_10-22,22,0.000000,0.000000,0.000000,0.000000,47.350000
313_RTPV_11-22,22,0.000000,0.000000,0.000000,0.000000,45.908333
313_RTPV_12-22,22,0.000000,0.000000,0.000000,0.000000,19.325000
320_RTPV_1-22,22,0.000000,0.000000,0.000000,0.000000,20.466667
320_RTPV_2-22,22,0.000000,0.000000,0.000000,0.000000,20.975000
320_RTPV_3-22,22,0.000000,0.000000,0.000000,0.000000,18.916667
313_RTPV_13-22,22,0.000000,0.000000,0.000000,0.000000,18.875000
320_RTPV_4-22,22,0.000000,0.000000,0.000000,0.000000,19.900000
320_RTPV_5-22,22,0.000000,0.000000,0.000000,0.000000,19.133333
320_RTPV_6-22,22,0.000000,0.000000,0.000000,0.000000,6.633333
309_WIND_1-22,22,132.058333,0.000000,0.000000,0.000000,132.058333
317_WIND_1-22,22,682.506367,0.000000,0.000000,0.000000,771.408333
303_WIND_1-22,22,483.833679,0.000000,0.000000,0.000000,590.175000
320_PV_1-23,23,-0.000000,0.000000,0.000000,0.000000,35.166667
314_PV_1-23,23,33.066667,0.000000,0.000000,0.000000,33.066667
314_PV_2-23,23,0.000000,0.000000,0.000000,0.000000,33.375000
313_PV_1-23,23,0.000000,0.000000,0.000000,0.000000,67.883333
314_PV_3-23,23,0.000000,0.000000,0.000000,0.000000,66.691667
314_PV_4-23,23,0.000000,0.000000,0.000000,0.000000,36.133333
313_PV_2-23,23,0.000000,0.000000,0.000000,0.000000,66.541667
310_PV_1-23,23,-0.000000,0.000000,0.000000,0.000000,31.775000
324_PV_1-23,23,0.000000,0.000000,0.000000,0.000000,36.383333
312_PV_1-23,23,0.000000,0.000000,0.000000,0.000000,70.291667
310_PV_2-23,23,0.000000,0.000000,0.000000,0.000000,32.925000
324_PV_2-23,23,0.000000,0.000000,0.000000,0.000000,35.566667
324_PV_3-23,23,0.000000,0.000000,0.000000,0.000000,37.691667
319_PV_1-23,23,0.000000,0.000000,0.000000,0.000000,133.300000
308_RTPV_1-23,23,81.000000,0.000000,0.000000,0.000000,81.000000
313_RTPV_1-23,23,0.000000,0.000000,0.000000,0.000000,76.833333
313_RTPV_2-23,23,0.000000,0.000000,0.000000,0.000000,44.450000
313_RTPV_3-23,23,0.000000,0.000000,0.000000,0.000000,43.133333
313_RTPV_4-23,23,0.000000,0.000000,0.000000,0.000000,43.941667
313_RTPV_5-23,23,0.000000,0.000000,0.000000,0.000000,46.291667
313_RTPV_6-23,23,0.000000,0.000000,0.000000,0.000000,45.608333
313_RTPV_7-23,23,0.000000,0.000000,0.000000,0.000000,46.041667
313_RTPV_8-23,23,0.000000,0.000000,0.000000,0.000000,46.616667
313_RTPV_9-23,23,0.000000,0.000000,0.000000,0.000000,44.041667
313_RTPV_10-23,23,0.000000,0.000000,0.000000,0.000000,48.050000
313_RTPV_11-23,23,0.000000,0.000000,0.000000,0.000000,48.025000
313_RTPV_12-23,23,0.000000,0.000000,0.000000,0.000000,19.125000
320_RTPV_1-23,23,0.000000,0.000000,0.000000,0.000000,20.558333
